"","UID","Machine.Type","Air.temperature..K.","Process.temperature..K.","Rotational.speed..rpm.","Torque..Nm.","Tool.wear..min.","Target","Failure.Type","Timestamp","hours","time","fail","tempdiff"
"7015","H36428","X1",300.5,310.5,1403,47.7,24,"0","No Failure",2002-09-19 06:00:00,7014,6,"0",8.10000000000002
"7016","L54195","x_1",300.5,310.5,1452,42.9,29,"0","No Failure",2002-09-19 07:00:00,7015,7,"0",8.10000000000002
"7017","L54196","x_1",300.6,310.5,1509,43.1,31,"0","No Failure",2002-09-19 08:00:00,7016,8,"0",8
"7018","M21877","x1",300.7,310.6,1474,37,33,"0","No Failure",2002-09-19 09:00:00,7017,9,"0",7.90000000000003
"7019","M21878","x1",300.7,310.7,1377,46.7,36,"0","No Failure",2002-09-19 10:00:00,7018,10,"0",7.90000000000003
"7020","L54199","x_1",284.8,310.8,1741,27.1,39,"0","No Failure",2002-09-19 11:00:00,7019,11,"0",23.8
"7021","L54200","x_1",300.8,310.8,1460,53.8,41,"0","No Failure",2002-09-19 12:00:00,7020,12,"0",7.80000000000001
"7022","H36435","X1",300.7,310.6,1631,32.6,43,"0","No Failure",2002-09-19 13:00:00,7021,13,"0",7.90000000000003
"7023","L54202","x_1",300.7,310.5,1561,33.2,48,"0","No Failure",2002-09-19 14:00:00,7022,14,"0",7.90000000000003
"7024","M21883","x1",300.7,310.6,1572,38.5,50,"0","No Failure",2002-09-19 15:00:00,7023,15,"0",7.90000000000003
"7025","L54204","x_1",300.6,310.6,2127,18.7,53,"0","No Failure",2002-09-19 16:00:00,7024,16,"0",8
"7026","H36439","X1",300.6,310.6,1448,44.7,55,"0","No Failure",2002-09-19 17:00:00,7025,17,"0",8
"7027","L54206","x_1",300.6,310.7,1543,39.6,60,"0","No Failure",2002-09-19 18:00:00,7026,18,"0",8
"7028","L54207","x_1",300.6,310.6,1508,34.8,62,"0","No Failure",2002-09-19 19:00:00,7027,19,"0",8
"7029","M21888","x1",300.6,310.6,1403,50.4,64,"0","No Failure",2002-09-19 20:00:00,7028,20,"0",8
"7030","L54209","x_1",300.6,310.6,1454,39.7,67,"0","No Failure",2002-09-19 21:00:00,7029,21,"0",8
"7031","L54210","x_1",300.7,310.8,1772,27.3,69,"0","No Failure",2002-09-19 22:00:00,7030,22,"0",7.90000000000003
"7032","L54211","x_1",300.7,310.8,1479,49.1,71,"0","No Failure",2002-09-19 23:00:00,7031,23,"0",7.90000000000003
"7033","L54212","x_1",300.7,310.9,1723,31,73,"0","No Failure",2002-09-20,7032,0,"0",7.90000000000003
"7034","M21893","x1",300.7,310.8,1469,46.4,75,"0","No Failure",2002-09-20 01:00:00,7033,1,"0",7.90000000000003
"7035","H36448","X1",284.6,310.6,1830,26.2,78,"0","No Failure",2002-09-20 02:00:00,7034,2,"0",24
"7036","L54215","x_1",300.6,310.6,1497,38.2,83,"0","No Failure",2002-09-20 03:00:00,7035,3,"0",8
"7037","L54216","x_1",300.7,310.6,1540,52.7,85,"0","No Failure",2002-09-20 04:00:00,7036,4,"0",7.90000000000003
"7038","L54217","x_1",300.6,310.6,1514,39.5,87,"0","No Failure",2002-09-20 05:00:00,7037,5,"0",8
"7039","L54218","x_1",300.7,310.6,1654,34.2,89,"0","No Failure",2002-09-20 06:00:00,7038,6,"0",7.90000000000003
"7040","H36453","X1",300.6,310.5,1519,37,91,"0","No Failure",2002-09-20 07:00:00,7039,7,"0",8
"7041","L54220","x_1",300.7,310.6,1720,30.3,96,"0","No Failure",2002-09-20 08:00:00,7040,8,"0",7.90000000000003
"7042","L54221","x_1",300.6,310.5,1470,37.7,98,"0","No Failure",2002-09-20 09:00:00,7041,9,"0",8
"7043","L54222","x_1",300.6,310.5,1642,29.9,100,"0","No Failure",2002-09-20 10:00:00,7042,10,"0",8
"7044","M21903","x1",300.7,310.6,2006,19.1,102,"0","No Failure",2002-09-20 11:00:00,7043,11,"0",7.90000000000003
"7045","M21904","x1",300.7,310.6,1505,115.4,105,"0","No Failure",2002-09-20 12:00:00,7044,12,"0",7.90000000000003
"7046","M21905","x1",300.7,310.6,1609,27.6,108,"0","No Failure",2002-09-20 13:00:00,7045,13,"0",7.90000000000003
"7047","M21906","x1",300.7,310.5,1863,22.2,111,"0","No Failure",2002-09-20 14:00:00,7046,14,"0",7.90000000000003
"7048","L54227","x_1",300.6,310.4,1401,42.6,114,"0","No Failure",2002-09-20 15:00:00,7047,15,"0",8
"7049","L54228","x_1",300.6,310.4,2007,19.8,116,"0","No Failure",2002-09-20 16:00:00,7048,16,"0",8
"7050","L54229","x_1",300.6,310.4,1494,47.3,118,"0","No Failure",2002-09-20 17:00:00,7049,17,"0",8
"7051","L54230","x_1",300.6,310.4,1457,47.7,120,"0","No Failure",2002-09-20 18:00:00,7050,18,"0",8
"7052","L54231","x_1",300.6,310.4,1556,37.7,122,"0","No Failure",2002-09-20 19:00:00,7051,19,"0",8
"7053","H36466","X1",300.6,310.4,1510,42.8,124,"0","No Failure",2002-09-20 20:00:00,7052,20,"0",8
"7054","H36467","X1",300.7,310.5,1567,38.7,129,"0","No Failure",2002-09-20 21:00:00,7053,21,"0",7.90000000000003
"7055","H36468","X1",300.7,310.5,1476,43.1,134,"0","No Failure",2002-09-20 22:00:00,7054,22,"0",7.90000000000003
"7056","L54235","x_1",300.8,310.6,1663,30.6,139,"0","No Failure",2002-09-20 23:00:00,7055,23,"0",7.80000000000001
"7057","M21916","x1",300.8,310.5,1409,50.6,141,"0","No Failure",2002-09-21,7056,0,"0",7.80000000000001
"7058","L54237","x_1",300.8,310.6,1666,36.2,144,"0","No Failure",2002-09-21 01:00:00,7057,1,"0",7.80000000000001
"7059","L54238","x_1",300.7,310.6,1520,45.9,146,"0","No Failure",2002-09-21 02:00:00,7058,2,"0",7.90000000000003
"7060","L54239","x_1",300.6,310.5,1644,113.6,148,"0","No Failure",2002-09-21 03:00:00,7059,3,"0",8
"7061","H36474","X1",284.6,310.4,1479,35.6,150,"0","No Failure",2002-09-21 04:00:00,7060,4,"0",24
"7062","L54241","x_1",300.6,310.4,1446,49.7,155,"0","No Failure",2002-09-21 05:00:00,7061,5,"0",8
"7063","M21922","x1",300.6,310.4,1407,51.1,157,"0","No Failure",2002-09-21 06:00:00,7062,6,"0",8
"7064","L54243","x_1",300.7,310.4,1234,51.7,160,"0","No Failure",2002-09-21 07:00:00,7063,7,"0",7.90000000000003
"7065","M21924","x1",300.8,310.5,1696,29.7,162,"0","No Failure",2002-09-21 08:00:00,7064,8,"0",7.80000000000001
"7066","L54245","x_1",300.8,310.6,1384,52.9,165,"0","No Failure",2002-09-21 09:00:00,7065,9,"0",7.80000000000001
"7067","M21926","x1",300.8,310.7,1572,36.2,167,"0","No Failure",2002-09-21 10:00:00,7066,10,"0",7.80000000000001
"7068","M21927","x1",300.8,310.7,1386,42.1,170,"0","No Failure",2002-09-21 11:00:00,7067,11,"0",7.80000000000001
"7069","L54248","x_1",300.8,310.7,1461,122.6,173,"0","No Failure",2002-09-21 12:00:00,7068,12,"0",7.80000000000001
"7070","L54249","x_1",300.8,310.7,1525,39.4,175,"0","No Failure",2002-09-21 13:00:00,7069,13,"0",7.80000000000001
"7071","L54250","x_1",300.7,310.7,1333,61,177,"0","No Failure",2002-09-21 14:00:00,7070,14,"0",7.90000000000003
"7072","H36485","X1",300.7,310.6,1505,120.4,179,"0","No Failure",2002-09-21 15:00:00,7071,15,"0",7.90000000000003
"7073","M21932","x1",300.7,310.6,1439,41.7,184,"0","No Failure",2002-09-21 16:00:00,7072,16,"0",7.90000000000003
"7074","L54253","x_1",284.7,310.6,1491,43.2,187,"0","No Failure",2002-09-21 17:00:00,7073,17,"0",23.9
"7075","M21934","x1",300.7,310.6,1488,39.2,189,"0","No Failure",2002-09-21 18:00:00,7074,18,"0",7.90000000000003
"7076","L54255","x_1",300.7,310.5,1536,47.4,192,"0","No Failure",2002-09-21 19:00:00,7075,19,"0",7.90000000000003
"7077","L54256","x_1",300.7,310.5,1960,21,194,"0","No Failure",2002-09-21 20:00:00,7076,20,"0",7.90000000000003
"7078","M21937","x1",300.7,310.5,1594,31,196,"0","No Failure",2002-09-21 21:00:00,7077,21,"0",7.90000000000003
"7079","L54258","x_1",300.7,310.5,1357,132.4,199,"0","No Failure",2002-09-21 22:00:00,7078,22,"0",7.90000000000003
"7080","L54259","x_1",300.7,310.5,1445,41.1,201,"0","No Failure",2002-09-21 23:00:00,7079,23,"0",7.90000000000003
"7081","L54260","x_1",300.7,310.4,1543,47.3,203,"0","No Failure",2002-09-22,7080,0,"0",7.90000000000003
"7082","L54261","x_1",300.7,310.4,1366,52.6,205,"0","No Failure",2002-09-22 01:00:00,7081,1,"0",7.90000000000003
"7083","L54262","x_1",300.7,310.3,1458,40,207,"0","No Failure",2002-09-22 02:00:00,7082,2,"0",7.90000000000003
"7084","L54263","x_1",300.7,310.4,1416,61.8,209,"1","Power Failure",2002-09-22 03:00:00,7083,3,"1",7.90000000000003
"7085","L54264","x_1",300.6,310.3,1794,24.4,211,"0","No Failure",2002-09-22 04:00:00,7084,4,"0",8
"7086","L54265","x_1",300.6,310.3,1484,41,213,"0","No Failure",2002-09-22 05:00:00,7085,5,"0",8
"7087","L54266","x_1",300.6,310.4,2514,13.4,215,"0","No Failure",2002-09-22 06:00:00,7086,6,"0",8
"7088","L54267","x_1",300.6,310.3,1648,30.5,217,"1","Tool Wear Failure",2002-09-22 07:00:00,7087,7,"1",8
"7089","M21948","x1",300.6,310.3,1614,32.7,0,"0","No Failure",2002-09-22 08:00:00,7088,8,"0",8
"7090","L54269","x_1",300.6,310.2,1622,34.1,3,"0","No Failure",2002-09-22 09:00:00,7089,9,"0",8
"7091","M21950","x1",300.6,310.2,1478,40.1,5,"0","No Failure",2002-09-22 10:00:00,7090,10,"0",8
"7092","L54271","x_1",300.6,310.2,1318,51,8,"0","No Failure",2002-09-22 11:00:00,7091,11,"0",8
"7093","L54272","x_1",300.7,310.2,1493,35.9,10,"0","No Failure",2002-09-22 12:00:00,7092,12,"0",7.90000000000003
"7094","H36507","X1",300.7,310.3,1369,50.7,12,"0","No Failure",2002-09-22 13:00:00,7093,13,"0",7.90000000000003
"7095","L54274","x_1",300.6,310.2,1447,45.9,17,"0","No Failure",2002-09-22 14:00:00,7094,14,"0",8
"7096","L54275","x_1",300.6,310.1,1485,49.9,19,"0","No Failure",2002-09-22 15:00:00,7095,15,"0",8
"7097","L54276","x_1",300.6,310.2,1489,47.8,21,"0","No Failure",2002-09-22 16:00:00,7096,16,"0",8
"7098","M21957","x1",300.6,310.2,1233,132.1,23,"0","No Failure",2002-09-22 17:00:00,7097,17,"0",8
"7099","L54278","x_1",300.7,310.2,1642,32.6,26,"0","No Failure",2002-09-22 18:00:00,7098,18,"0",7.90000000000003
"7100","M21959","x1",300.7,310.2,1373,44.1,28,"0","No Failure",2002-09-22 19:00:00,7099,19,"0",7.90000000000003
"7101","L54280","x_1",300.7,310.2,1569,32.8,31,"0","No Failure",2002-09-22 20:00:00,7100,20,"0",7.90000000000003
"7102","L54281","x_1",300.8,310.2,1850,22.8,33,"0","No Failure",2002-09-22 21:00:00,7101,21,"0",7.80000000000001
"7103","M21962","x1",300.8,310.3,1494,42.2,35,"0","No Failure",2002-09-22 22:00:00,7102,22,"0",7.80000000000001
"7104","H36517","X1",300.8,310.3,1777,30.1,38,"0","No Failure",2002-09-22 23:00:00,7103,23,"0",7.80000000000001
"7105","L54284","x_1",300.9,310.4,1454,43.1,43,"0","No Failure",2002-09-23,7104,0,"0",7.70000000000005
"7106","L54285","x_1",300.9,310.4,1536,34.2,45,"0","No Failure",2002-09-23 01:00:00,7105,1,"0",7.70000000000005
"7107","L54286","x_1",300.8,310.5,1482,39,47,"0","No Failure",2002-09-23 02:00:00,7106,2,"0",7.80000000000001
"7108","H36521","X1",300.9,310.5,1512,41.2,49,"0","No Failure",2002-09-23 03:00:00,7107,3,"0",7.70000000000005
"7109","M21968","x1",300.8,310.5,1511,35.8,54,"0","No Failure",2002-09-23 04:00:00,7108,4,"0",7.80000000000001
"7110","L54289","x_1",300.9,310.5,1599,40.5,57,"0","No Failure",2002-09-23 05:00:00,7109,5,"0",7.70000000000005
"7111","M21970","x1",300.8,310.4,1518,36,59,"0","No Failure",2002-09-23 06:00:00,7110,6,"0",7.80000000000001
"7112","M21971","x1",300.8,310.4,1450,39.4,62,"0","No Failure",2002-09-23 07:00:00,7111,7,"0",7.80000000000001
"7113","L54292","x_1",300.9,310.4,1427,47,65,"0","No Failure",2002-09-23 08:00:00,7112,8,"0",7.70000000000005
"7114","L54293","x_1",300.9,310.4,1561,32.7,67,"0","No Failure",2002-09-23 09:00:00,7113,9,"0",7.70000000000005
"7115","H36528","X1",300.9,310.4,1457,43.8,69,"0","No Failure",2002-09-23 10:00:00,7114,10,"0",7.70000000000005
"7116","M21975","x1",301,310.6,1460,53.6,74,"0","No Failure",2002-09-23 11:00:00,7115,11,"0",7.60000000000002
"7117","L54296","x_1",301,310.5,1601,33.2,77,"0","No Failure",2002-09-23 12:00:00,7116,12,"0",7.60000000000002
"7118","L54297","x_1",300.9,310.5,1570,40.1,79,"0","No Failure",2002-09-23 13:00:00,7117,13,"0",7.70000000000005
"7119","L54298","x_1",300.9,310.5,1565,35.9,81,"0","No Failure",2002-09-23 14:00:00,7118,14,"0",7.70000000000005
"7120","L54299","x_1",301,310.5,1378,44.4,83,"0","No Failure",2002-09-23 15:00:00,7119,15,"0",7.60000000000002
"7121","L54300","x_1",300.9,310.5,2288,16.1,85,"0","No Failure",2002-09-23 16:00:00,7120,16,"0",7.70000000000005
"7122","M21981","x1",300.9,310.4,1375,44.7,87,"0","No Failure",2002-09-23 17:00:00,7121,17,"0",7.70000000000005
"7123","L54302","x_1",300.9,310.4,1788,27.8,90,"0","No Failure",2002-09-23 18:00:00,7122,18,"0",7.70000000000005
"7124","M21983","x1",300.9,310.4,1576,40.4,92,"0","No Failure",2002-09-23 19:00:00,7123,19,"0",7.70000000000005
"7125","M21984","x1",300.8,310.3,1868,24.5,95,"0","No Failure",2002-09-23 20:00:00,7124,20,"0",7.80000000000001
"7126","L54305","x_1",300.7,310.1,1261,56.6,98,"0","No Failure",2002-09-23 21:00:00,7125,21,"0",7.90000000000003
"7127","M21986","x1",300.6,310,1542,33.9,100,"0","No Failure",2002-09-23 22:00:00,7126,22,"0",8
"7128","L54307","x_1",300.6,310,1438,53.8,103,"0","No Failure",2002-09-23 23:00:00,7127,23,"0",8
"7129","L54308","X2",300.6,310,1511,36.9,105,"0","No Failure",2012-09-24,7152,0,"0",8
"7130","L54309","x_1",300.6,310,1635,110.8,107,"0","No Failure",2002-09-24 01:00:00,7129,1,"0",8
"7131","L54310","x_1",300.6,309.9,1428,48.8,109,"0","No Failure",2002-09-24 02:00:00,7130,2,"0",8
"7132","M21991","x1",300.5,309.8,1410,44.4,111,"0","No Failure",2002-09-24 03:00:00,7131,3,"0",8.10000000000002
"7133","L54312","x_1",300.5,309.9,1423,47.9,114,"0","No Failure",2002-09-24 04:00:00,7132,4,"0",8.10000000000002
"7134","M21993","x1",300.5,309.9,1552,41.3,116,"0","No Failure",2002-09-24 05:00:00,7133,5,"0",8.10000000000002
"7135","M21994","x1",300.5,310,1406,50.2,119,"0","No Failure",2002-09-24 06:00:00,7134,6,"0",8.10000000000002
"7136","L54315","x_1",300.5,309.9,1443,48.3,122,"0","No Failure",2002-09-24 07:00:00,7135,7,"0",8.10000000000002
"7137","M21996","x1",300.5,309.9,1343,143.5,124,"0","No Failure",2002-09-24 08:00:00,7136,8,"0",8.10000000000002
"7138","M21997","x1",300.6,310,1486,41.2,127,"0","No Failure",2002-09-24 09:00:00,7137,9,"0",8
"7139","L54318","x_1",300.6,310.1,1297,50,130,"0","No Failure",2002-09-24 10:00:00,7138,10,"0",8
"7140","L54319","x_1",300.6,310.1,1495,122.1,132,"0","No Failure",2002-09-24 11:00:00,7139,11,"0",8
"7141","L54320","x_1",300.5,309.9,1382,46.5,134,"0","No Failure",2002-09-24 12:00:00,7140,12,"0",8.10000000000002
"7142","M22001","x1",300.4,309.8,1356,44.4,136,"0","No Failure",2002-09-24 13:00:00,7141,13,"0",8.20000000000005
"7143","H36556","X1",300.3,309.7,1452,121.3,139,"0","No Failure",2002-09-24 14:00:00,7142,14,"0",8.30000000000001
"7144","H36557","X1",300.3,309.7,1582,30.8,144,"0","No Failure",2002-09-24 15:00:00,7143,15,"0",8.30000000000001
"7145","M22004","x1",284.4,309.8,1517,40.3,149,"0","No Failure",2002-09-24 16:00:00,7144,16,"0",24.2
"7146","L54325","x_1",300.5,310,1413,124.3,152,"0","No Failure",2002-09-24 17:00:00,7145,17,"0",8.10000000000002
"7147","L54326","x_1",300.4,309.9,1496,31.8,154,"0","No Failure",2002-09-24 18:00:00,7146,18,"0",8.20000000000005
"7148","L54327","x_1",300.3,309.8,1466,41.2,156,"0","No Failure",2002-09-24 19:00:00,7147,19,"0",8.30000000000001
"7149","M22008","x1",300.3,309.8,1617,40.8,158,"0","No Failure",2002-09-24 20:00:00,7148,20,"0",8.30000000000001
"7150","L54329","x_1",300.2,309.8,1506,41.8,161,"0","No Failure",2002-09-24 21:00:00,7149,21,"0",8.40000000000003
"7151","L54330","x_1",300.2,309.8,1401,49.3,163,"0","No Failure",2002-09-24 22:00:00,7150,22,"0",8.40000000000003
"7152","H36565","X1",300.2,309.9,1906,22.9,165,"0","No Failure",2002-09-24 23:00:00,7151,23,"0",8.40000000000003
"7153","L54332","x_1",300.2,309.9,1566,36.4,170,"0","No Failure",2002-09-25,7152,0,"0",8.40000000000003
"7154","L54333","x_1",300.2,310,1493,47.3,172,"0","No Failure",2002-09-25 01:00:00,7153,1,"0",8.40000000000003
"7155","L54334","x_1",300.3,310.1,NA,39.9,174,"0","No Failure",2002-09-25 02:00:00,7154,2,"0",8.30000000000001
"7156","M22015","x1",300.2,309.9,1569,31.2,176,"0","No Failure",2002-09-25 03:00:00,7155,3,"0",8.40000000000003
"7157","M22016","x1",300.2,310,1664,30.7,179,"0","No Failure",2002-09-25 04:00:00,7156,4,"0",8.40000000000003
"7158","L54337","x_1",300.2,310,1486,40.1,182,"0","No Failure",2002-09-25 05:00:00,7157,5,"0",8.40000000000003
"7159","L54338","x_1",300.2,310,1389,53.6,184,"0","No Failure",2002-09-25 06:00:00,7158,6,"0",8.40000000000003
"7160","L54339","x_1",300.1,310,1511,121.5,186,"0","No Failure",2002-09-25 07:00:00,7159,7,"0",8.5
"7161","M22020","x1",300.2,310.1,1485,40.5,188,"0","No Failure",2002-09-25 08:00:00,7160,8,"0",8.40000000000003
"7162","L54341","x_1",300.2,310.2,1440,42.9,191,"0","No Failure",2002-09-25 09:00:00,7161,9,"0",8.40000000000003
"7163","L54342","x_1",300.2,310.2,1378,43.9,193,"0","No Failure",2002-09-25 10:00:00,7162,10,"0",8.40000000000003
"7164","M22023","x1",300.1,310.1,1501,39.3,195,"0","No Failure",2002-09-25 11:00:00,7163,11,"0",8.5
"7165","M22024","x1",300.2,310.1,1474,44,198,"0","No Failure",2002-09-25 12:00:00,7164,12,"0",8.40000000000003
"7166","L54345","x_1",300.2,310.1,NA,47.9,201,"0","No Failure",2002-09-25 13:00:00,7165,13,"0",8.40000000000003
"7167","M22026","x1",300.3,310.2,1429,44.7,203,"0","No Failure",2002-09-25 14:00:00,7166,14,"0",8.30000000000001
"7168","L54347","x_1",300.3,310.3,1362,60.3,206,"1","Overstrain Failure",2002-09-25 15:00:00,7167,15,"1",8.30000000000001
"7169","L54348","x_1",300.3,310.3,1704,29.5,0,"0","No Failure",2002-09-25 16:00:00,7168,16,"0",8.30000000000001
"7170","L54349","x_1",300.3,310.2,1492,52.3,2,"0","No Failure",2002-09-25 17:00:00,7169,17,"0",8.30000000000001
"7171","M22030","x1",300.3,310.2,1442,39.5,4,"0","No Failure",2002-09-25 18:00:00,7170,18,"0",8.30000000000001
"7172","M22031","x1",300.2,310.2,1438,51.5,7,"0","No Failure",2002-09-25 19:00:00,7171,19,"0",8.40000000000003
"7173","M22032","x1",300.1,310.1,1402,46.6,10,"0","No Failure",2002-09-25 20:00:00,7172,20,"0",8.5
"7174","L54353","x_1",300.1,310.1,1684,30.8,13,"0","No Failure",2002-09-25 21:00:00,7173,21,"0",8.5
"7175","L54354","x_1",300.2,310.2,1530,48.5,15,"0","No Failure",2002-09-25 22:00:00,7174,22,"0",8.40000000000003
"7176","L54355","X2",300.1,310.1,1569,43.5,17,"0","No Failure",2012-09-25 23:00:00,7199,23,"0",8.5
"7177","L54356","x_1",300.1,310.1,1650,31.6,19,"0","No Failure",2002-09-26,7176,0,"0",8.5
"7178","L54357","x_1",300.2,310.2,1415,49.6,21,"0","No Failure",2002-09-26 01:00:00,7177,1,"0",8.40000000000003
"7179","L54358","x_1",300.2,310.2,1600,31.5,23,"0","No Failure",2002-09-26 02:00:00,7178,2,"0",8.40000000000003
"7180","L54359","x_1",300.2,310.1,1523,42.3,25,"0","No Failure",2002-09-26 03:00:00,7179,3,"0",8.40000000000003
"7181","M22040","x1",300.2,310.2,1628,110.1,27,"0","No Failure",2002-09-26 04:00:00,7180,4,"0",8.40000000000003
"7182","L54361","x_1",300.2,310.3,1331,52.1,30,"0","No Failure",2002-09-26 05:00:00,7181,5,"0",8.40000000000003
"7183","L54362","x_1",300.3,310.3,2158,16.8,32,"0","No Failure",2002-09-26 06:00:00,7182,6,"0",8.30000000000001
"7184","L54363","x_1",300.2,310.3,1445,130.7,34,"0","No Failure",2002-09-26 07:00:00,7183,7,"0",8.40000000000003
"7185","M22044","x1",300.2,310.3,1593,36.1,36,"0","No Failure",2002-09-26 08:00:00,7184,8,"0",8.40000000000003
"7186","L54365","x_1",300.3,310.4,1672,109,39,"0","No Failure",2002-09-26 09:00:00,7185,9,"0",8.30000000000001
"7187","M22046","x1",300.4,310.5,1644,31.4,41,"0","No Failure",2002-09-26 10:00:00,7186,10,"0",8.20000000000005
"7188","L54367","x_1",300.4,310.5,1402,54.3,44,"0","No Failure",2002-09-26 11:00:00,7187,11,"0",8.20000000000005
"7189","L54368","x_1",300.4,310.4,1286,56.8,46,"0","No Failure",2002-09-26 12:00:00,7188,12,"0",8.20000000000005
"7190","L54369","x_1",300.4,310.4,1486,46.3,48,"0","No Failure",2002-09-26 13:00:00,7189,13,"0",8.20000000000005
"7191","L54370","x_1",300.3,310.3,1345,46.3,50,"0","No Failure",2002-09-26 14:00:00,7190,14,"0",8.30000000000001
"7192","L54371","x_1",300.3,310.3,1629,34.1,52,"0","No Failure",2002-09-26 15:00:00,7191,15,"0",8.30000000000001
"7193","M22052","x1",300.2,310.2,NA,43.8,54,"0","No Failure",2002-09-26 16:00:00,7192,16,"0",8.40000000000003
"7194","L54373","x_1",300.1,310.1,1306,64.7,57,"0","No Failure",2002-09-26 17:00:00,7193,17,"0",8.5
"7195","L54374","x_1",300.1,310.1,1380,52.6,59,"0","No Failure",2002-09-26 18:00:00,7194,18,"0",8.5
"7196","M22055","x1",300.1,310.1,1443,49.3,61,"0","No Failure",2002-09-26 19:00:00,7195,19,"0",8.5
"7197","H36610","X1",300.1,310.1,1426,42.7,64,"0","No Failure",2002-09-26 20:00:00,7196,20,"0",8.5
"7198","L54377","x_1",300,310,1486,41.8,69,"0","No Failure",2002-09-26 21:00:00,7197,21,"0",8.60000000000002
"7199","M22058","x1",300,309.9,1530,34.5,71,"0","No Failure",2002-09-26 22:00:00,7198,22,"0",8.60000000000002
"7200","L54379","x_1",300,309.9,1507,41.4,74,"0","No Failure",2002-09-26 23:00:00,7199,23,"0",8.60000000000002
"7201","L54380","x_1",300,309.9,1608,33.4,76,"0","No Failure",2002-09-27,7200,0,"0",8.60000000000002
"7202","L54381","x_1",300,309.8,1474,40.6,78,"0","No Failure",2002-09-27 01:00:00,7201,1,"0",8.60000000000002
"7203","L54382","x_1",300,309.7,1326,141.7,80,"0","No Failure",2002-09-27 02:00:00,7202,2,"0",8.60000000000002
"7204","M22063","x1",299.8,309.6,1434,48,82,"0","No Failure",2002-09-27 03:00:00,7203,3,"0",8.80000000000001
"7205","L54384","x_1",299.8,309.6,1526,41.7,85,"0","No Failure",2002-09-27 04:00:00,7204,4,"0",8.80000000000001
"7206","L54385","x_1",299.8,309.7,1483,39.6,87,"0","No Failure",2002-09-27 05:00:00,7205,5,"0",8.80000000000001
"7207","L54386","x_1",299.8,309.7,1457,51.9,89,"0","No Failure",2002-09-27 06:00:00,7206,6,"0",8.80000000000001
"7208","M22067","x1",299.7,309.6,1540,34.4,91,"0","No Failure",2002-09-27 07:00:00,7207,7,"0",8.90000000000003
"7209","L54388","x_1",299.8,309.7,1707,29.1,94,"0","No Failure",2002-09-27 08:00:00,7208,8,"0",8.80000000000001
